customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract,monthly_charges,total_charges,payment_method,paperless_billing,tech_support,device_protection,churn
CUST100248,Male,0,Yes,No,22,Fiber optic,One year,42.71,862.91,Mailed check,Yes,No,Yes,No
CUST100249,Female,0,No,No,30,Fiber optic,Month-to-month,75.55,2169.06,Bank transfer,Yes,Yes,Yes,Yes
CUST100250,Female,0,No,Yes,38,No,Two year,39.75,1452.46,Credit card,Yes,No,Yes,No
CUST100251,Male,0,No,No,51,Fiber optic,Month-to-month,27.01,1328.33,Mailed check,Yes,No,No,No
CUST100252,Male,0,Yes,Yes,54,DSL,One year,75.33,4089.87,Mailed check,No,No,No,Yes
CUST100253,Female,1,Yes,No,8,Fiber optic,Month-to-month,28.27,434.96,Credit card,Yes,No internet,Yes,Yes
CUST100254,Male,1,No,Yes,27,Fiber optic,Month-to-month,91.38,2395.66,Electronic check,Yes,No,No,Yes
CUST100255,Female,1,No,Yes,27,Fiber optic,Two year,37.12,1089.78,Credit card,Yes,Yes,No,No
CUST100256,Male,0,No,No,21,DSL,Month-to-month,20.0,576.08,Electronic check,Yes,No,Yes,Yes
CUST100257,Female,1,No,Yes,30,Fiber optic,One year,64.66,1905.9,Mailed check,Yes,No,Yes,No
CUST100258,Female,0,Yes,No,28,DSL,Month-to-month,75.61,2109.11,Electronic check,No,No internet,No,No
CUST100259,Male,0,Yes,Yes,64,DSL,One year,84.29,5418.99,Bank transfer,No,No,No,No
CUST100260,Male,0,No,No,69,DSL,Two year,76.3,5228.19,Bank transfer,Yes,No,No,No
CUST100261,Female,0,Yes,No,61,DSL,Month-to-month,45.52,2631.42,Mailed check,No,No,No,Yes
CUST100262,Male,1,No,Yes,48,Fiber optic,Two year,89.83,4420.02,Credit card,Yes,No,Yes,No
CUST100263,Male,0,Yes,Yes,19,Fiber optic,One year,96.0,1836.65,Bank transfer,Yes,No,No,Yes
CUST100264,Male,0,Yes,No,4,Fiber optic,One year,41.86,122.3,Bank transfer,No,No internet,Yes,No
CUST100265,Male,0,No,Yes,35,DSL,Month-to-month,67.47,2357.96,Electronic check,Yes,Yes,Yes,No
CUST100266,Female,0,Yes,No,64,DSL,Two year,65.14,4143.7,Credit card,No,Yes,No,No
CUST100267,Female,0,No,Yes,49,Fiber optic,Month-to-month,77.51,3845.39,Electronic check,No,No internet,No,Yes
CUST100268,Female,1,No,No,17,Fiber optic,Month-to-month,66.88,1065.03,Electronic check,No,Yes,Yes,Yes
CUST100269,Male,0,No,No,44,DSL,Two year,70.3,3063.0,Electronic check,No,Yes,Yes,No
CUST100270,Male,0,No,No,30,Fiber optic,One year,88.05,2653.06,Mailed check,Yes,No,No,Yes
CUST100271,Male,0,Yes,Yes,46,No,Month-to-month,44.15,1873.49,Credit card,No,Yes,No internet,No
CUST100272,Male,0,No,No,6,Fiber optic,Month-to-month,90.43,522.91,Electronic check,Yes,No internet,No internet,No
CUST100273,Female,0,Yes,Yes,37,No,Month-to-month,100.53,3664.61,Mailed check,No,No,Yes,Yes
CUST100274,Male,0,Yes,Yes,24,Fiber optic,Month-to-month,112.85,2757.08,Credit card,Yes,No,Yes,Yes
CUST100275,Female,0,No,No,46,Fiber optic,Month-to-month,20.0,939.76,Bank transfer,No,Yes,No internet,Yes
CUST100276,Male,0,No,No,53,Fiber optic,One year,67.43,3675.26,Bank transfer,No,Yes,No,No
CUST100277,Female,0,No,No,60,Fiber optic,Month-to-month,22.87,1211.0,Electronic check,No,No,Yes,No
CUST100278,Male,0,No,No,63,Fiber optic,One year,20.0,1210.65,Bank transfer,No,No,No,No
CUST100279,Female,1,No,No,32,Fiber optic,Two year,75.6,2434.84,Electronic check,No,No,Yes,No
CUST100280,Male,0,Yes,Yes,33,DSL,Month-to-month,62.02,2150.02,Credit card,Yes,Yes,No,No
CUST100281,Female,0,No,No,67,Fiber optic,Month-to-month,79.5,5237.99,Bank transfer,No,No,Yes,Yes
CUST100282,Male,0,Yes,Yes,18,DSL,Month-to-month,84.15,1450.41,Bank transfer,No,Yes,No internet,No
CUST100283,Male,0,No,No,25,Fiber optic,Month-to-month,103.2,2685.17,Electronic check,No,No,No,No
CUST100284,Male,0,No,No,54,No,One year,73.35,4145.23,Electronic check,No,No,No,No
CUST100285,Male,0,No,No,58,DSL,Month-to-month,145.08,8551.12,Electronic check,Yes,Yes,No,No
CUST100286,Female,0,No,Yes,67,Fiber optic,One year,79.66,5474.48,Mailed check,Yes,No,No,No
CUST100287,Female,0,No,No,46,Fiber optic,Month-to-month,118.06,5465.25,Electronic check,No,Yes,No internet,No
CUST100288,Female,0,Yes,Yes,24,Fiber optic,Month-to-month,20.0,490.59,Bank transfer,Yes,No,Yes,No
CUST100289,Male,0,Yes,No,32,Fiber optic,Month-to-month,105.74,3535.82,Electronic check,Yes,No,No,Yes
CUST100290,Male,0,No,Yes,47,DSL,Month-to-month,67.48,3145.48,Bank transfer,No,Yes,Yes,No
CUST100291,Male,0,Yes,Yes,23,DSL,Month-to-month,23.29,454.84,Electronic check,Yes,No internet,No,No
CUST100292,Male,0,No,Yes,66,No,Month-to-month,82.51,5468.33,Electronic check,No,No,No,No
CUST100293,Female,1,No,No,27,DSL,Two year,64.43,1710.76,Credit card,No,No internet,Yes,Yes
CUST100294,Female,0,Yes,No,2,No,One year,86.5,111.53,Bank transfer,Yes,Yes,No,No
CUST100295,Female,0,Yes,Yes,17,No,Month-to-month,97.28,1721.81,Mailed check,No,No internet,No,No
CUST100296,Female,0,Yes,No,33,No,Month-to-month,34.77,1127.4,Electronic check,Yes,Yes,Yes,No
CUST100297,Female,0,No,Yes,9,DSL,Month-to-month,97.37,891.09,Bank transfer,No,No,Yes,No
CUST100298,Male,0,Yes,Yes,43,Fiber optic,Month-to-month,72.16,3146.17,Mailed check,Yes,No internet,Yes,Yes
CUST100299,Female,0,Yes,No,48,Fiber optic,Month-to-month,105.82,4938.15,Electronic check,No,Yes,No,Yes
CUST100300,Female,0,No,No,39,DSL,Month-to-month,66.87,2707.08,Bank transfer,Yes,Yes,No,Yes
CUST100301,Female,0,Yes,No,42,Fiber optic,Month-to-month,60.24,2714.15,Mailed check,No,No,No internet,Yes
CUST100302,Female,0,Yes,No,26,Fiber optic,Month-to-month,72.68,1992.13,Electronic check,No,No,Yes,Yes
CUST100303,Male,1,Yes,Yes,50,Fiber optic,Month-to-month,74.55,3440.08,Credit card,Yes,No,No,No
CUST100304,Male,1,Yes,Yes,25,Fiber optic,Month-to-month,55.43,1403.79,Credit card,No,Yes,No,Yes
CUST100305,Male,0,No,No,24,DSL,One year,59.59,1281.49,Electronic check,No,No,No,No
CUST100306,Female,0,Yes,Yes,13,Fiber optic,Month-to-month,41.33,632.79,Mailed check,Yes,Yes,No,No
CUST100307,Female,1,No,No,60,DSL,Month-to-month,61.13,3763.59,Electronic check,No,No internet,Yes,No
CUST100308,Female,0,Yes,No,7,DSL,One year,88.91,652.18,Credit card,Yes,No,Yes,No
CUST100309,Male,0,Yes,No,57,Fiber optic,Two year,68.57,3697.02,Bank transfer,Yes,No,No,Yes
CUST100310,Male,0,Yes,Yes,36,DSL,Two year,97.23,3501.11,Electronic check,Yes,Yes,Yes,No
CUST100311,Male,0,No,Yes,45,DSL,One year,67.36,2941.52,Electronic check,Yes,No internet,No,No
CUST100312,Female,0,Yes,No,20,Fiber optic,Month-to-month,36.21,735.29,Electronic check,Yes,No,Yes,No
CUST100313,Male,1,No,No,65,Fiber optic,One year,86.93,5649.3,Mailed check,No,No internet,No,Yes
CUST100314,Male,0,Yes,No,8,Fiber optic,One year,55.16,524.69,Bank transfer,Yes,Yes,No,No
CUST100315,Male,0,Yes,Yes,16,DSL,Month-to-month,66.17,1046.07,Electronic check,Yes,No,Yes,Yes
CUST100316,Female,0,No,No,14,DSL,Month-to-month,102.94,1574.97,Electronic check,No,No,Yes,No
CUST100317,Female,0,No,No,15,Fiber optic,Two year,42.98,676.5,Electronic check,Yes,Yes,Yes,No
CUST100318,Male,1,Yes,Yes,66,Fiber optic,Month-to-month,76.12,4981.91,Electronic check,Yes,No,No,No
CUST100319,Male,0,No,No,32,Fiber optic,Month-to-month,70.99,2264.69,Mailed check,Yes,Yes,No,No
CUST100320,Male,0,No,No,63,DSL,Month-to-month,89.52,5742.76,Bank transfer,Yes,No,No internet,No
CUST100321,Male,0,No,No,51,Fiber optic,Month-to-month,93.38,4876.0,Bank transfer,No,No,Yes,No
CUST100322,Female,0,No,Yes,25,DSL,Month-to-month,78.6,1750.98,Credit card,No,No,Yes,Yes
CUST100323,Female,0,Yes,Yes,58,Fiber optic,One year,62.99,3557.79,Credit card,Yes,No,Yes,No
CUST100324,Male,0,Yes,No,63,DSL,One year,83.83,5231.11,Bank transfer,Yes,No,Yes,No
CUST100325,Male,0,Yes,No,62,DSL,Month-to-month,105.39,6646.69,Bank transfer,No,Yes,No,No
CUST100326,Male,0,No,No,22,DSL,Two year,71.32,1669.64,Credit card,No,No,No internet,No
CUST100327,Male,0,Yes,No,58,Fiber optic,Month-to-month,65.32,3868.92,Electronic check,Yes,No internet,Yes,No
CUST100328,Male,0,Yes,No,58,DSL,Month-to-month,81.7,4829.43,Electronic check,No,Yes,Yes,Yes
CUST100329,Female,0,Yes,No,49,Fiber optic,One year,72.97,3712.55,Electronic check,Yes,Yes,No,Yes
CUST100330,Female,0,No,No,52,Fiber optic,One year,38.56,2049.9,Bank transfer,Yes,No,No internet,No
CUST100331,Female,1,No,Yes,42,DSL,One year,77.98,3362.29,Bank transfer,Yes,No,No,No
CUST100332,Male,1,Yes,No,70,DSL,Two year,38.33,2717.66,Mailed check,No,No,No internet,No
CUST100333,Male,0,No,Yes,15,DSL,One year,81.36,1304.9,Bank transfer,No,No,No,Yes
CUST100334,Female,0,Yes,No,54,Fiber optic,Two year,52.07,2773.01,Mailed check,Yes,Yes,No,No
CUST100335,Male,0,Yes,No,60,DSL,Month-to-month,72.92,4305.81,Electronic check,No,No,Yes,Yes
CUST100336,Female,0,No,No,8,DSL,One year,81.76,601.34,Electronic check,Yes,No,No internet,No
CUST100337,Male,0,Yes,No,53,No,Two year,133.35,7045.52,Electronic check,Yes,Yes,No,No
CUST100338,Female,0,No,Yes,60,DSL,One year,90.57,5499.45,Electronic check,Yes,Yes,No,No
CUST100339,Female,1,No,Yes,5,DSL,Month-to-month,106.12,662.52,Credit card,Yes,No,No,Yes
CUST100340,Male,0,No,No,68,Fiber optic,Month-to-month,118.79,8029.31,Credit card,Yes,No,Yes,No
CUST100341,Male,0,No,Yes,6,DSL,One year,84.23,707.65,Credit card,Yes,No,Yes,Yes
CUST100342,Male,0,No,Yes,47,DSL,Month-to-month,79.14,3701.77,Bank transfer,Yes,No internet,Yes,Yes
CUST100343,Female,0,No,No,55,No,Two year,45.33,2494.71,Credit card,No,Yes,No internet,Yes
CUST100344,Female,0,No,No,40,Fiber optic,Month-to-month,69.08,2786.12,Bank transfer,Yes,No internet,No,No
CUST100345,Male,1,No,No,52,Fiber optic,Month-to-month,53.92,2753.36,Bank transfer,Yes,No,No,No
CUST100346,Female,0,Yes,Yes,16,Fiber optic,Two year,61.97,951.51,Bank transfer,Yes,No,No,No
CUST100347,Female,0,No,No,13,DSL,Month-to-month,118.77,1519.67,Mailed check,Yes,No internet,No,Yes
CUST100348,Female,0,No,No,30,No,Month-to-month,74.87,2152.14,Mailed check,No,No,Yes,No
CUST100349,Male,1,No,No,19,Fiber optic,One year,50.1,886.33,Bank transfer,No,Yes,Yes,No
CUST100350,Female,0,No,No,17,DSL,One year,106.36,1801.94,Electronic check,Yes,No internet,No internet,Yes
CUST100351,Male,0,Yes,Yes,63,DSL,Month-to-month,95.88,6007.92,Bank transfer,No,No,Yes,No
CUST100352,Male,0,Yes,No,19,DSL,Two year,97.19,1794.72,Mailed check,Yes,No,No,No
CUST100353,Female,0,Yes,No,58,Fiber optic,Month-to-month,21.85,1349.32,Electronic check,Yes,No internet,No,Yes
CUST100354,Female,0,No,Yes,55,DSL,One year,120.72,6499.51,Credit card,Yes,No,No,No
CUST100355,Male,0,Yes,No,62,Fiber optic,Month-to-month,58.04,3645.29,Electronic check,No,No,No internet,Yes
CUST100356,Female,0,Yes,No,23,DSL,One year,91.45,2115.43,Electronic check,No,No,Yes,No
CUST100357,Female,1,No,Yes,9,Fiber optic,Month-to-month,135.09,1238.47,Electronic check,No,No,No,Yes
CUST100358,Male,0,No,Yes,12,Fiber optic,Month-to-month,,1412.34,Credit card,Yes,Yes,No,Yes
CUST100359,Male,0,No,No,1,DSL,Month-to-month,47.56,47.56,Bank transfer,No,No,No internet,No
CUST100360,Female,0,Yes,No,58,Fiber optic,Two year,35.89,2112.96,Bank transfer,No,Yes,No internet,No
CUST100361,Female,0,No,Yes,1,Fiber optic,Month-to-month,107.76,107.76,Credit card,Yes,No,Yes,Yes
CUST100362,Male,0,Yes,No,34,DSL,One year,75.55,2445.78,Mailed check,No,No internet,Yes,No
CUST100363,Female,0,No,Yes,48,DSL,Two year,59.48,2833.5,Electronic check,Yes,Yes,No internet,No
CUST100364,Male,0,Yes,Yes,1,DSL,Month-to-month,87.53,87.53,Electronic check,No,Yes,Yes,No
CUST100365,Male,0,Yes,No,16,Fiber optic,Month-to-month,67.93,1145.22,Bank transfer,Yes,Yes,No,No
CUST100366,Male,0,Yes,Yes,61,Fiber optic,Month-to-month,89.53,5552.2,Bank transfer,No,No,No,No
CUST100367,Male,0,Yes,No,64,Fiber optic,One year,73.67,4725.93,Electronic check,No,No internet,No,No
CUST100368,Male,0,Yes,Yes,63,Fiber optic,Month-to-month,90.06,5708.73,Electronic check,Yes,No,No,No
CUST100369,Female,0,Yes,Yes,69,No,Month-to-month,49.64,3509.61,Electronic check,No,Yes,No,No
CUST100370,Female,0,Yes,No,22,Fiber optic,One year,107.61,2352.39,Bank transfer,Yes,No,No,No
CUST100371,Male,0,No,No,67,Fiber optic,One year,89.44,6035.8,Electronic check,Yes,No,No,No
CUST100372,Male,0,No,No,26,Fiber optic,Month-to-month,88.16,2178.59,Electronic check,No,,No internet,No
CUST100373,Male,0,No,No,16,Fiber optic,Month-to-month,44.06,659.96,Mailed check,Yes,No,No,No
CUST100374,Male,1,No,No,51,DSL,One year,114.49,5976.12,Bank transfer,Yes,Yes,Yes,No
CUST100375,Male,0,Yes,Yes,57,DSL,Two year,71.66,4166.57,Bank transfer,No,No,Yes,No
CUST100376,Male,1,No,No,29,Fiber optic,Two year,90.2,2682.66,Mailed check,No,Yes,No internet,No
CUST100377,Female,0,Yes,No,69,Fiber optic,One year,63.93,4340.27,Bank transfer,No,Yes,Yes,No
CUST100378,Male,0,No,Yes,47,Fiber optic,Month-to-month,78.52,3568.57,Mailed check,No,No internet,No,No
CUST100379,Male,0,No,No,62,DSL,Month-to-month,79.43,4847.98,Credit card,No,No,No,No
CUST100380,Female,0,No,Yes,69,DSL,Month-to-month,20.0,1388.26,Electronic check,No,Yes,No internet,No
CUST100381,Female,0,No,No,16,Fiber optic,Month-to-month,,1427.45,Bank transfer,Yes,No internet,No internet,No
CUST100382,Male,0,No,No,48,DSL,One year,121.13,5940.96,Mailed check,Yes,No,No,No
CUST100383,Male,0,Yes,No,39,DSL,Month-to-month,85.49,3237.71,Electronic check,No,Yes,Yes,Yes
CUST100384,Male,0,Yes,Yes,33,No,Month-to-month,48.06,1540.64,Bank transfer,Yes,No,Yes,No
CUST100385,Male,0,Yes,No,23,No,Two year,88.25,2160.37,Electronic check,Yes,No internet,Yes,No
CUST100386,Male,0,Yes,No,10,Fiber optic,Month-to-month,98.49,857.74,Mailed check,No,No,Yes,No
CUST100387,Male,0,Yes,No,69,Fiber optic,Month-to-month,84.81,5869.44,Mailed check,No,Yes,Yes,No
CUST100388,Female,0,Yes,Yes,34,Fiber optic,Month-to-month,70.15,2231.17,Electronic check,Yes,No,No,No
CUST100389,Male,0,No,No,52,DSL,One year,65.95,3401.59,Mailed check,Yes,No,Yes,No
CUST100390,Male,1,No,Yes,10,No,One year,65.84,815.69,Mailed check,Yes,No,No,No
CUST100391,Female,0,No,Yes,19,Fiber optic,Month-to-month,89.44,1743.3,Bank transfer,Yes,Yes,No,Yes
CUST100392,Male,0,No,No,58,Fiber optic,Month-to-month,36.82,2241.54,Bank transfer,Yes,No,No,No
CUST100393,Female,0,No,No,1,Fiber optic,One year,62.7,106.36,Electronic check,No,Yes,No internet,No
CUST100394,Female,0,Yes,No,69,Fiber optic,Two year,111.89,7762.72,Bank transfer,Yes,No,Yes,No
CUST100395,Female,1,Yes,No,4,Fiber optic,Two year,112.85,320.84,Credit card,Yes,No internet,Yes,Yes
CUST100396,Male,0,Yes,No,16,DSL,Two year,35.05,726.01,Electronic check,No,Yes,Yes,No
CUST100397,Female,0,No,No,24,Fiber optic,One year,43.71,1179.47,Mailed check,No,Yes,No internet,No
CUST100398,Female,0,No,No,2,Fiber optic,Month-to-month,65.23,70.76,Bank transfer,Yes,No,No,Yes
CUST100399,Male,0,Yes,No,32,DSL,Month-to-month,94.31,3140.44,Bank transfer,Yes,No,No internet,No
CUST100400,Female,0,No,No,24,Fiber optic,Month-to-month,26.31,716.58,Electronic check,Yes,Yes,Yes,Yes
CUST100401,Female,0,Yes,No,12,Fiber optic,One year,70.63,899.87,Mailed check,No,No,No,No
CUST100402,Female,0,No,Yes,50,Fiber optic,Two year,60.15,3024.51,Mailed check,Yes,No internet,Yes,No
CUST100403,Male,0,Yes,No,35,No,Month-to-month,105.15,3672.2,Credit card,No,No,No,No
CUST100404,Female,0,Yes,No,33,DSL,Month-to-month,30.08,1131.85,Electronic check,No,No,No internet,No
CUST100405,Female,0,Yes,No,33,Fiber optic,Month-to-month,74.31,2463.02,Credit card,Yes,No,No internet,Yes
CUST100406,Male,0,Yes,No,61,DSL,Two year,62.16,3829.54,Mailed check,Yes,No internet,No,No
CUST100407,Female,0,No,No,51,Fiber optic,One year,108.74,5678.3,Electronic check,No,Yes,Yes,No
CUST100408,Male,0,No,No,43,DSL,Two year,86.94,3831.44,Mailed check,Yes,Yes,No,No
CUST100409,Female,0,No,No,12,DSL,Two year,57.35,589.4,Bank transfer,Yes,No,No,No
CUST100410,Male,1,No,Yes,67,No,Two year,93.33,6206.36,Electronic check,Yes,No,No,No
CUST100411,Male,0,No,Yes,65,Fiber optic,One year,62.28,3982.41,Electronic check,Yes,No internet,No,No
CUST100412,Female,0,Yes,No,33,No,One year,96.98,3235.94,Credit card,Yes,Yes,Yes,Yes
CUST100413,Female,0,No,Yes,40,No,Month-to-month,66.07,2604.23,Credit card,No,No,Yes,No
CUST100414,Male,0,Yes,No,43,No,Month-to-month,98.37,4199.35,Electronic check,Yes,No,No,No
CUST100415,Female,1,Yes,No,44,DSL,Month-to-month,82.9,3628.84,Electronic check,No,No,No,Yes
CUST100416,Male,0,Yes,No,29,Fiber optic,Month-to-month,153.51,4481.47,Credit card,Yes,No,Yes,No
CUST100417,Female,0,Yes,No,13,Fiber optic,Two year,70.68,897.95,Bank transfer,Yes,Yes,Yes,No
CUST100418,Female,0,Yes,No,12,Fiber optic,Month-to-month,81.57,1056.31,Electronic check,Yes,Yes,No,Yes
CUST100419,Male,1,Yes,Yes,46,Fiber optic,Two year,60.01,2673.21,Credit card,No,No internet,No,No
CUST100420,Female,0,Yes,No,2,DSL,Month-to-month,72.07,72.07,Electronic check,Yes,No,Yes,Yes
CUST100421,Female,0,Yes,No,35,DSL,Month-to-month,20.0,647.81,Bank transfer,No,Yes,No internet,Yes
CUST100422,Female,0,No,No,8,No,Two year,83.64,587.78,Mailed check,Yes,No,Yes,Yes
CUST100423,Female,0,No,No,26,Fiber optic,Month-to-month,105.57,2749.28,Bank transfer,No,No internet,No,Yes
CUST100424,Male,0,Yes,No,34,Fiber optic,Month-to-month,81.92,2753.3,Electronic check,Yes,No,Yes,No
CUST100425,Male,0,No,No,7,DSL,Month-to-month,39.15,170.15,Bank transfer,Yes,Yes,No,No
CUST100426,Male,0,Yes,No,68,Fiber optic,One year,51.96,3427.87,Credit card,No,No,No,No
CUST100427,Male,0,No,No,58,Fiber optic,Month-to-month,20.0,1174.63,Mailed check,Yes,No,No,No
CUST100428,Female,0,No,No,29,No,One year,96.47,2869.69,Mailed check,Yes,Yes,No,No
CUST100429,Male,0,No,No,36,DSL,One year,46.84,1629.78,Electronic check,Yes,Yes,No,No
CUST100430,Male,0,No,No,21,Fiber optic,One year,71.28,1489.89,Credit card,No,No,Yes,No
CUST100431,Male,0,No,No,36,DSL,One year,68.16,2402.39,Credit card,Yes,No,No,No
CUST100432,Female,0,No,No,10,DSL,Month-to-month,109.19,1079.76,Credit card,Yes,Yes,No,Yes
CUST100433,Female,0,Yes,No,24,DSL,Month-to-month,74.13,1920.1,Bank transfer,No,Yes,No,No
CUST100434,Male,0,No,No,64,DSL,Two year,92.22,6102.04,Credit card,Yes,Yes,No,No
CUST100435,Female,0,Yes,No,49,Fiber optic,Month-to-month,85.66,4161.63,Electronic check,Yes,Yes,Yes,Yes
CUST100436,Female,0,No,Yes,36,DSL,Month-to-month,105.99,3774.73,Mailed check,Yes,Yes,No,Yes
CUST100437,Male,1,Yes,No,24,Fiber optic,Month-to-month,66.02,1619.05,Mailed check,No,No,No internet,No
CUST100438,Male,0,Yes,Yes,23,Fiber optic,Two year,118.74,2740.66,Mailed check,Yes,No,Yes,Yes
CUST100439,Male,0,Yes,No,62,No,Month-to-month,22.36,1440.82,Credit card,No,No,No,No
CUST100440,Female,0,Yes,Yes,37,DSL,Month-to-month,93.44,3447.29,Bank transfer,Yes,No,No,No
CUST100441,Male,1,Yes,Yes,12,DSL,One year,50.33,589.39,Electronic check,Yes,Yes,Yes,No
CUST100442,Female,1,No,Yes,55,DSL,One year,59.68,3317.73,Mailed check,Yes,No,No,No
CUST100443,Female,1,No,Yes,13,No,Month-to-month,86.24,1140.49,Electronic check,Yes,Yes,Yes,No
CUST100444,Male,0,No,No,23,No,Month-to-month,86.04,1940.36,Bank transfer,Yes,Yes,No internet,No
CUST100445,Female,0,No,No,30,DSL,One year,87.16,2624.71,Electronic check,No,Yes,No,No
CUST100446,Female,0,No,No,17,Fiber optic,Two year,,645.07,Electronic check,Yes,No internet,No internet,No
CUST100447,Male,0,Yes,No,62,Fiber optic,One year,108.23,6489.53,Bank transfer,Yes,Yes,No,No
CUST100448,Female,0,No,Yes,13,Fiber optic,Month-to-month,49.48,638.67,Credit card,Yes,No internet,Yes,No
CUST100449,Female,0,No,No,59,Fiber optic,Month-to-month,52.82,3188.63,Credit card,Yes,No,Yes,No
CUST100450,Female,0,Yes,Yes,19,DSL,Two year,87.95,1635.96,Credit card,Yes,No,No,No
CUST100451,Female,1,Yes,No,49,DSL,Two year,64.83,3117.15,Credit card,Yes,No,No internet,No
CUST100452,Female,0,Yes,No,12,No,Month-to-month,79.71,897.31,Electronic check,Yes,Yes,No internet,No
CUST100453,Female,1,Yes,Yes,61,DSL,Month-to-month,20.0,1246.29,Credit card,No,Yes,No,Yes
CUST100454,Male,0,No,No,19,DSL,One year,79.11,1424.15,Mailed check,Yes,No internet,No,No
CUST100455,Male,0,Yes,No,9,Fiber optic,Month-to-month,77.45,716.09,Bank transfer,No,No,No internet,Yes
CUST100456,Male,0,No,No,71,Fiber optic,Month-to-month,59.25,4219.47,Mailed check,No,Yes,No internet,No
CUST100457,Male,0,No,Yes,28,Fiber optic,Month-to-month,20.15,457.49,Credit card,Yes,Yes,No,No
CUST100458,Female,0,No,Yes,52,DSL,Month-to-month,66.68,3543.0,Mailed check,Yes,No internet,No,No
CUST100459,Male,0,Yes,Yes,16,Fiber optic,Month-to-month,71.07,1237.25,Electronic check,Yes,No internet,No,No
CUST100460,Male,0,No,No,69,DSL,One year,62.82,4354.69,Bank transfer,Yes,No,No,No
CUST100461,Male,0,Yes,No,12,DSL,Month-to-month,26.1,316.29,Electronic check,No,Yes,No,No
CUST100462,Male,0,No,No,25,Fiber optic,Month-to-month,111.87,2756.68,Credit card,Yes,No,Yes,No
CUST100463,Male,0,No,No,52,Fiber optic,Month-to-month,56.03,2876.57,Mailed check,Yes,Yes,No,Yes
CUST100464,Male,0,No,No,53,DSL,Month-to-month,66.44,3486.68,Bank transfer,Yes,No,No,No
CUST100465,Male,1,No,No,23,Fiber optic,Month-to-month,20.0,519.47,Credit card,Yes,No,No,No
CUST100466,Male,0,Yes,No,16,DSL,Month-to-month,111.87,1835.74,Bank transfer,Yes,No,No,No
CUST100467,Male,1,Yes,No,57,DSL,One year,60.34,3281.7,Electronic check,Yes,No,Yes,No
CUST100468,Male,0,No,No,39,DSL,Month-to-month,74.46,2785.41,Electronic check,Yes,No internet,No,No
CUST100469,Male,0,Yes,No,53,DSL,Month-to-month,100.02,5234.79,Mailed check,Yes,No,No,No
CUST100470,Female,0,Yes,No,42,DSL,Month-to-month,55.09,2276.58,Credit card,Yes,No,No,No
CUST100471,Male,0,No,No,58,No,Month-to-month,96.08,5607.13,Credit card,No,Yes,No internet,No
CUST100472,Female,0,Yes,No,39,Fiber optic,Two year,20.47,755.19,Credit card,Yes,Yes,No,No
CUST100473,Male,0,Yes,Yes,14,DSL,Month-to-month,85.77,1234.3,Electronic check,Yes,Yes,No internet,No
CUST100474,Male,0,No,No,5,Fiber optic,Two year,111.31,684.26,Electronic check,Yes,No,Yes,No
CUST100475,Female,1,No,Yes,35,Fiber optic,Month-to-month,57.49,1965.55,Electronic check,No,No,No,No
CUST100476,Female,0,No,No,18,Fiber optic,Two year,99.97,1726.26,Bank transfer,Yes,Yes,No,No
CUST100477,Female,0,No,No,9,DSL,Month-to-month,117.85,970.49,Electronic check,Yes,Yes,Yes,No
CUST100478,Female,0,No,No,58,Fiber optic,One year,65.63,3723.77,Electronic check,Yes,Yes,Yes,Yes
CUST100479,Female,0,Yes,No,17,Fiber optic,Month-to-month,63.56,1124.87,Bank transfer,No,No,No,No
CUST100480,Female,0,Yes,No,7,No,Month-to-month,49.54,407.47,Mailed check,No,No,No,Yes
